,,,"Haliburton, County [Census division], Ontario",,,,,,"Ontario [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Income of households in 2015","Total - Income statistics in 2015 for private households by household size - 100% data",34,    8440,,,...,,..., 5169175,,,...,,...
"Income of households in 2015","  Median total income of households in 2015 ($)",,   58125,,,...,,...,   74287,,,...,,...
"Income of households in 2015","  Median after-tax income of households in 2015 ($)",,   52379,,,...,,...,   65285,,,...,,...
"Income of households in 2015","    Total - Income statistics in 2015 for one-person private households - 100% data",,    2425,,,...,,..., 1341300,,,...,,...
"Income of households in 2015","      Median total income of one-person households in 2015 ($)",,   30443,,,...,,...,   36900,,,...,,...
"Income of households in 2015","      Median after-tax income of one-person households in 2015 ($)",,   27925,,,...,,...,   33219,,,...,,...
"Income of households in 2015","    Total - Income statistics in 2015 for two-or-more-person private households - 100% data",,    6015,,,...,,..., 3827875,,,...,,...
"Income of households in 2015","      Median total income of two-or-more-person households in 2015 ($)",,   69831,,,...,,...,   90967,,,...,,...
"Income of households in 2015","      Median after-tax income of two-or-more-person households in 2015 ($)",,   63042,,,...,,...,   79528,,,...,,...
"Income of households in 2015","Total - Income statistics in 2015 for private households by household size - 25% sample data",35,    8445,,,...,,..., 5169175,,,...,,...
"Income of households in 2015","  Average total income of households in 2015 ($)",,   72980,,,...,,...,   97856,,,...,,...
"Income of households in 2015","  Average after-tax income of households in 2015 ($)",,   62109,,,...,,...,   80322,,,...,,...
"Income of households in 2015","    Total - Income statistics in 2015 for one-person private households - 25% sample data",,    2430,,,...,,..., 1341115,,,...,,...
"Income of households in 2015","      Average total income of one-person households in 2015 ($)",,   38828,,,...,,...,   49571,,,...,,...
"Income of households in 2015","      Average after-tax income of one-person households in 2015 ($)",,   33487,,,...,,...,   40830,,,...,,...
"Income of households in 2015","    Total - Income statistics in 2015 for two-or-more-person private households - 25% sample data",,    6015,,,...,,..., 3828060,,,...,,...
"Income of households in 2015","      Average total income of two-or-more-person households in 2015 ($)",,   86771,,,...,,...,  114773,,,...,,...
"Income of households in 2015","      Average after-tax income of two-or-more-person households in 2015 ($)",,   73667,,,...,,...,   94157,,,...,,...
"Income of households in 2015","Total - Household total income groups in 2015 for private households - 100% data",36,    8445,,,...,,..., 5169175,,,...,,...
"Income of households in 2015","  Under $5;000",,     115,,,...,,...,   86720,,,...,,...
"Income of households in 2015","  $5;000 to $9;999",,     105,,,...,,...,   70245,,,...,,...
"Income of households in 2015","  $10;000 to $14;999",,     260,,,...,,...,  134395,,,...,,...
"Income of households in 2015","  $15;000 to $19;999",,     375,,,...,,...,  185245,,,...,,...
"Income of households in 2015","  $20;000 to $24;999",,     475,,,...,,...,  200770,,,...,,...
"Income of households in 2015","  $25;000 to $29;999",,     435,,,...,,...,  189450,,,...,,...
"Income of households in 2015","  $30;000 to $34;999",,     515,,,...,,...,  202580,,,...,,...
"Income of households in 2015","  $35;000 to $39;999",,     450,,,...,,...,  207180,,,...,,...
"Income of households in 2015","  $40;000 to $44;999",,     445,,,...,,...,  206605,,,...,,...
"Income of households in 2015","  $45;000 to $49;999",,     420,,,...,,...,  202015,,,...,,...
"Income of households in 2015","  $50;000 to $59;999",,     760,,,...,,...,  388820,,,...,,...
"Income of households in 2015","  $60;000 to $69;999",,     735,,,...,,...,  363580,,,...,,...
"Income of households in 2015","  $70;000 to $79;999",,     625,,,...,,...,  335770,,,...,,...
"Income of households in 2015","  $80;000 to $89;999",,     535,,,...,,...,  309105,,,...,,...
"Income of households in 2015","  $90;000 to $99;999",,     400,,,...,,...,  282740,,,...,,...
"Income of households in 2015","  $100;000 and over",,    1780,,,...,,..., 1803955,,,...,,...
"Income of households in 2015","    $100;000 to $124;999",,     725,,,...,,...,  560090,,,...,,...
"Income of households in 2015","    $125;000 to $149;999",,     385,,,...,,...,  394570,,,...,,...
"Income of households in 2015","    $150;000 to $199;999",,     360,,,...,,...,  449885,,,...,,...
"Income of households in 2015","    $200;000 and over",,     310,,,...,,...,  399410,,,...,,...
"Income of households in 2015","Total - Household after-tax income groups in 2015 for private households - 100% data",32,    8445,,,...,,..., 5169175,,,...,,...
"Income of households in 2015","  Under $5;000",,     135,,,...,,...,   92220,,,...,,...
"Income of households in 2015","  $5;000 to $9;999",,     110,,,...,,...,   71480,,,...,,...
"Income of households in 2015","  $10;000 to $14;999",,     270,,,...,,...,  136550,,,...,,...
"Income of households in 2015","  $15;000 to $19;999",,     415,,,...,,...,  192920,,,...,,...
"Income of households in 2015","  $20;000 to $24;999",,     510,,,...,,...,  222605,,,...,,...
"Income of households in 2015","  $25;000 to $29;999",,     480,,,...,,...,  211440,,,...,,...
"Income of households in 2015","  $30;000 to $34;999",,     565,,,...,,...,  232755,,,...,,...
"Income of households in 2015","  $35;000 to $39;999",,     525,,,...,,...,  244335,,,...,,...
"Income of households in 2015","  $40;000 to $44;999",,     510,,,...,,...,  247645,,,...,,...
"Income of households in 2015","  $45;000 to $49;999",,     485,,,...,,...,  241965,,,...,,...
"Income of households in 2015","  $50;000 to $59;999",,     905,,,...,,...,  463170,,,...,,...
"Income of households in 2015","  $60;000 to $69;999",,     815,,,...,,...,  422695,,,...,,...
"Income of households in 2015","  $70;000 to $79;999",,     655,,,...,,...,  388720,,,...,,...
"Income of households in 2015","  $80;000 to $89;999",,     510,,,...,,...,  342330,,,...,,...
"Income of households in 2015","  $90;000 to $99;999",,     365,,,...,,...,  290720,,,...,,...
"Income of households in 2015","  $100;000 and over",,    1200,,,...,,..., 1367630,,,...,,...
"Income of households in 2015","    $100;000 to $124;999",,     565,,,...,,...,  539915,,,...,,...
"Income of households in 2015","    $125;000 to $149;999",,     285,,,...,,...,  334420,,,...,,...
"Income of households in 2015","    $150;000 and over",,     355,,,...,,...,  493295,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for economic families in private households - 100% data",37,    5870,,,...,,..., 3689580,,,...,,...
"Income of economic families in 2015","  Median total income of economic families in 2015 ($)",,   69398,,,...,,...,   91089,,,...,,...
"Income of economic families in 2015","  Median after-tax income of economic families in 2015 ($)",,   62684,,,...,,...,   79531,,,...,,...
"Income of economic families in 2015","  Average family size of economic families",,      2.5,,,...,,...,      3.1,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for couple economic families without children or other relatives in private households - 100% data",,    3595,,,...,,..., 1280890,,,...,,...
"Income of economic families in 2015","  Median total income of couple economic families without children or other relatives in 2015 ($)",,   66840,,,...,,...,   81459,,,...,,...
"Income of economic families in 2015","  Median after-tax income of couple economic families without children or other relatives in 2015 ($)",,   59810,,,...,,...,   71237,,,...,,...
"Income of economic families in 2015","  Average family size of couple economic families without children or other relatives",,      2.0,,,...,,...,      2.0,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for couple economic families with children in private households - 100% data",,    1515,,,...,,..., 1716115,,,...,,...
"Income of economic families in 2015","  Median total income of couple economic families with children in 2015 ($)",,   90478,,,...,,...,  115381,,,...,,...
"Income of economic families in 2015","  Median after-tax income of couple economic families with children in 2015 ($)",,   80299,,,...,,...,   99205,,,...,,...
"Income of economic families in 2015","  Average family size of couple economic families with children",,      3.8,,,...,,...,      4.1,,,...,,...
"Income of economic families in 2015","Total - Income statistics in 2015 for lone-parent economic families in private households - 100% data",,     585,,,...,,...,  584180,,,...,,...
"Income of economic families in 2015","  Median total income of lone-parent economic families in 2015 ($)",,   44736,,,...,,...,   54363,,,...,,...
