,,,"Toronto, Census division [Census division], Ontario",,,,,,"Ontario [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Language spoken most often at home","          Fijian",,       5,,       5,,       0,,      15,,      10,,      10,
"Language spoken most often at home","          Hiligaynon",,     615,,     260,,     355,,     910,,     385,,     530,
"Language spoken most often at home","          Ilocano",,    2695,,    1150,,    1545,,    4100,,    1780,,    2320,
"Language spoken most often at home","          Malagasy",,       5,,       0,,       0,,      35,,      15,,      20,
"Language spoken most often at home","          Malay",,     570,,     275,,     300,,    1810,,     860,,     945,
"Language spoken most often at home","          Pampangan (Kapampangan; Pampango)",,     210,,      95,,     120,,     445,,     200,,     250,
"Language spoken most often at home","          Pangasinan",,      60,,      30,,      30,,      90,,      40,,      50,
"Language spoken most often at home","          Tagalog (Pilipino; Filipino)",,   42515,,   17680,,   24835,,   75070,,   31965,,   43105,
"Language spoken most often at home","          Waray-Waray",,      60,,      20,,      40,,      90,,      35,,      55,
"Language spoken most often at home","          Austronesian languages; n.i.e.",,     235,,     110,,     125,,     380,,     175,,     200,
"Language spoken most often at home","        Creole languages",,    1530,,     665,,     865,,    5325,,    2355,,    2970,
"Language spoken most often at home","          Haitian Creole",,     110,,      50,,      55,,     355,,     165,,     190,
"Language spoken most often at home","          Creole; n.o.s.",,    1015,,     435,,     585,,    3995,,    1735,,    2255,
"Language spoken most often at home","          Creole languages; n.i.e.",,     405,,     180,,     225,,     975,,     455,,     520,
"Language spoken most often at home","        Dravidian languages",,   47065,,   22840,,   24225,,   96250,,   46575,,   49680,
"Language spoken most often at home","          Kannada",,     290,,     150,,     135,,    1060,,     540,,     520,
"Language spoken most often at home","          Malayalam",,    2460,,    1320,,    1140,,    8760,,    4460,,    4295,
"Language spoken most often at home","          Tamil",,   42015,,   20085,,   21930,,   80600,,   38460,,   42140,
"Language spoken most often at home","          Telugu",,    2270,,    1270,,    1000,,    5705,,    3050,,    2655,
"Language spoken most often at home","          Dravidian languages; n.i.e.",,      30,,      15,,      20,,     125,,      55,,      70,
"Language spoken most often at home","        Hmong-Mien languages",,       5,,       0,,       5,,     200,,      95,,     105,
"Language spoken most often at home","        Indo-European languages",,  317080,,  150570,,  166505,,  978300,,  469640,,  508670,
"Language spoken most often at home","          Albanian",,    4115,,    2070,,    2045,,    9190,,    4580,,    4605,
"Language spoken most often at home","          Armenian",,    5175,,    2430,,    2740,,    8630,,    4065,,    4560,
"Language spoken most often at home","          Balto-Slavic languages",,   61610,,   28155,,   33455,,  192945,,   90585,,  102365,
"Language spoken most often at home","            Baltic languages",,    1080,,     430,,     650,,    2305,,     950,,    1355,
"Language spoken most often at home","              Latvian",,     460,,     180,,     285,,     860,,     350,,     515,
"Language spoken most often at home","              Lithuanian",,     620,,     250,,     370,,    1440,,     600,,     840,
"Language spoken most often at home","            Slavic languages",,   60530,,   27725,,   32810,,  190645,,   89635,,  101005,
"Language spoken most often at home","              Belarusan",,      70,,      35,,      40,,     175,,      80,,      90,
"Language spoken most often at home","              Bosnian",,     500,,     240,,     260,,    3220,,    1595,,    1620,
"Language spoken most often at home","              Bulgarian",,    2450,,    1190,,    1260,,    4830,,    2350,,    2480,
"Language spoken most often at home","              Croatian",,    2045,,     950,,    1090,,   11125,,    5275,,    5855,
"Language spoken most often at home","              Czech",,     850,,     410,,     445,,    3070,,    1480,,    1595,
"Language spoken most often at home","              Macedonian",,    2725,,    1285,,    1440,,    6255,,    2965,,    3285,
"Language spoken most often at home","              Polish",,   10605,,    4730,,    5880,,   52555,,   24510,,   28045,
"Language spoken most often at home","              Russian",,   23075,,   10425,,   12650,,   63570,,   29655,,   33920,
"Language spoken most often at home","              Serbian",,    8020,,    3870,,    4160,,   23175,,   11335,,   11840,
"Language spoken most often at home","              Serbo-Croatian",,     580,,     275,,     305,,    1925,,     920,,    1010,
"Language spoken most often at home","              Slovak",,    1615,,     795,,     820,,    3520,,    1680,,    1845,
"Language spoken most often at home","              Slovene (Slovenian)",,     495,,     200,,     295,,    1465,,     645,,     815,
"Language spoken most often at home","              Ukrainian",,    7425,,    3300,,    4125,,   15415,,    6995,,    8420,
"Language spoken most often at home","              Slavic languages; n.i.e.",,      70,,      30,,      40,,     355,,     160,,     190,
"Language spoken most often at home","          Celtic languages",,      40,,      25,,      15,,     120,,      65,,      55,
"Language spoken most often at home","            Scottish Gaelic",,      10,,      10,,       0,,      60,,      30,,      25,
"Language spoken most often at home","            Welsh",,      10,,       5,,       5,,      30,,      10,,      15,
"Language spoken most often at home","            Celtic languages; n.i.e.",,      20,,      15,,       5,,      35,,      20,,      15,
"Language spoken most often at home","          Germanic languages",,    2895,,    1320,,    1570,,   44515,,   21630,,   22880,
"Language spoken most often at home","            Afrikaans",,      90,,      45,,      45,,     755,,     365,,     390,
"Language spoken most often at home","            Danish",,      85,,      35,,      45,,     280,,     135,,     150,
"Language spoken most often at home","            Dutch",,     285,,     140,,     145,,    4450,,    2145,,    2305,
"Language spoken most often at home","            Frisian",,       0,,       0,,       0,,      90,,      45,,      45,
"Language spoken most often at home","            German",,    1955,,     875,,    1080,,   37255,,   18140,,   19120,
"Language spoken most often at home","            Icelandic",,      15,,       5,,      10,,      45,,      20,,      30,
"Language spoken most often at home","            Norwegian",,      30,,      15,,      20,,      70,,      30,,      40,
"Language spoken most often at home","            Swedish",,     130,,      55,,      80,,     385,,     190,,     190,
"Language spoken most often at home","            Vlaams (Flemish)",,      15,,       5,,       5,,     145,,      60,,      85,
"Language spoken most often at home","            Yiddish",,     290,,     145,,     145,,     370,,     190,,     185,
"Language spoken most often at home","            Germanic languages; n.i.e.",,       5,,       0,,       0,,     655,,     315,,     340,
"Language spoken most often at home","          Greek",,   12995,,    6065,,    6930,,   21700,,   10160,,   11535,
"Language spoken most often at home","          Indo-Iranian languages",,  122130,,   60790,,   61345,,  435835,,  215755,,  220080,
"Language spoken most often at home","            Indo-Aryan languages",,   84470,,   42410,,   42060,,  344050,,  171125,,  172920,
"Language spoken most often at home","              Bengali",,   18930,,    9390,,    9545,,   29590,,   14595,,   14995,
"Language spoken most often at home","              Gujarati",,   16525,,    8290,,    8235,,   45445,,   22410,,   23035,
"Language spoken most often at home","              Hindi",,    7845,,    4060,,    3785,,   28960,,   14485,,   14475,
"Language spoken most often at home","              Kashmiri",,      10,,       5,,       5,,      65,,      30,,      35,
"Language spoken most often at home","              Konkani",,     160,,      80,,      80,,     540,,     260,,     280,
"Language spoken most often at home","              Marathi",,     775,,     405,,     370,,    2420,,    1230,,    1190,
"Language spoken most often at home","              Nepali",,    1705,,     870,,     835,,    5640,,    2815,,    2820,
"Language spoken most often at home","              Oriya (Odia)",,     145,,      70,,      75,,     325,,     160,,     165,
"Language spoken most often at home","              Punjabi (Panjabi)",,   12075,,    6205,,    5870,,  132135,,   66410,,   65725,
"Language spoken most often at home","              Sindhi",,    1130,,     495,,     635,,    2880,,    1320,,    1560,
"Language spoken most often at home","              Sinhala (Sinhalese)",,    1550,,     765,,     780,,    4595,,    2250,,    2345,
"Language spoken most often at home","              Urdu",,   23625,,   11770,,   11855,,   91450,,   45160,,   46295,
"Language spoken most often at home","            Iranian languages",,   37275,,   18170,,   19110,,   90730,,   44090,,   46640,
"Language spoken most often at home","              Kurdish",,     905,,     490,,     415,,    3675,,    1900,,    1770,
"Language spoken most often at home","              Pashto",,    2995,,    1530,,    1465,,    6750,,    3360,,    3395,
"Language spoken most often at home","              Persian (Farsi)",,   33375,,   16150,,   17220,,   80305,,   38830,,   41475,
"Language spoken most often at home","            Indo-Iranian languages; n.i.e.",,     385,,     210,,     175,,    1050,,     540,,     515,
"Language spoken most often at home","          Italic (Romance) languages",,  108115,,   49715,,   58400,,  265375,,  122790,,  142585,
"Language spoken most often at home","            Catalan",,      70,,      30,,      35,,     135,,      60,,      75,
"Language spoken most often at home","            Italian",,   27130,,   11365,,   15765,,   72960,,   31195,,   41770,
"Language spoken most often at home","            Portuguese",,   33425,,   16085,,   17340,,   67415,,   32065,,   35355,
"Language spoken most often at home","            Romanian",,    5915,,    2705,,    3210,,   19920,,    9380,,   10535,
"Language spoken most often at home","            Spanish",,   41530,,   19505,,   22025,,  104820,,   50035,,   54785,
"Language spoken most often at home","            Italic (Romance) languages; n.i.e.",,      45,,      25,,      25,,     110,,      50,,      60,
"Language spoken most often at home","        Japanese",,    3300,,    1380,,    1920,,    6040,,    2590,,    3450,
"Language spoken most often at home","        Kartvelian languages",,     640,,     340,,     295,,     770,,     420,,     355,
"Language spoken most often at home","          Georgian",,     640,,     345,,     295,,     775,,     420,,     355,
"Language spoken most often at home","        Korean",,   23625,,   10835,,   12795,,   48540,,   22685,,   25855,
"Language spoken most often at home","        Mongolic languages",,     175,,      85,,      90,,     225,,     115,,     110,
"Language spoken most often at home","          Mongolian",,     175,,      85,,      85,,     230,,     120,,     110,
"Language spoken most often at home","        Niger-Congo languages",,    5675,,    2540,,    3135,,   12120,,    5400,,    6725,
"Language spoken most often at home","          Akan (Twi)",,    2325,,    1000,,    1325,,    4415,,    1915,,    2495,
"Language spoken most often at home","          Bamanankan",,      20,,       5,,      10,,      25,,      15,,      15,
"Language spoken most often at home","          Edo",,     220,,      90,,     130,,     305,,     120,,     180,
"Language spoken most often at home","          Ewe",,      40,,      10,,      25,,     135,,      60,,      80,
"Language spoken most often at home","          Fulah (Pular; Pulaar; Fulfulde)",,      60,,      30,,      35,,     110,,      55,,      55,
"Language spoken most often at home","          Ga",,      85,,      30,,      50,,     175,,      80,,     100,
"Language spoken most often at home","          Ganda",,     115,,      50,,      65,,     195,,      85,,     110,
"Language spoken most often at home","          Igbo",,     250,,     130,,     120,,     540,,     265,,     275,
"Language spoken most often at home","          Lingala",,      75,,      30,,      45,,     225,,     100,,     130,
"Language spoken most often at home","          Rundi (Kirundi)",,     110,,      55,,      55,,     475,,     230,,     240,
"Language spoken most often at home","          Kinyarwanda (Rwanda)",,      80,,      40,,      45,,     420,,     160,,     260,
"Language spoken most often at home","          Shona",,     125,,      55,,      70,,     455,,     210,,     245,
"Language spoken most often at home","          Swahili",,     995,,     435,,     555,,    2085,,     925,,    1160,
"Language spoken most often at home","          Wolof",,      55,,      35,,      25,,     130,,      65,,      65,
"Language spoken most often at home","          Yoruba",,     565,,     295,,     265,,    1300,,     625,,     675,
"Language spoken most often at home","          Niger-Congo languages; n.i.e.",,     570,,     255,,     315,,    1120,,     500,,     625,
"Language spoken most often at home","        Nilo-Saharan languages",,      60,,      35,,      25,,     550,,     260,,     290,
"Language spoken most often at home","          Dinka",,      15,,      10,,       5,,     120,,      60,,      65,
"Language spoken most often at home","          Nilo-Saharan languages; n.i.e.",,      50,,      30,,      20,,     425,,     195,,     225,
"Language spoken most often at home","        Sign languages",,     885,,     520,,     365,,    4425,,    2485,,    1940,
"Language spoken most often at home","          American Sign Language",,     315,,     170,,     140,,    1605,,     830,,     770,
"Language spoken most often at home","          Quebec Sign Language",,       0,,       0,,       0,,      25,,      15,,      15,
"Language spoken most often at home","          Sign languages; n.i.e",,     570,,     345,,     220,,    2795,,    1640,,    1150,
"Language spoken most often at home","        Sino-Tibetan languages",,  185430,,   85370,,  100055,,  448200,,  210560,,  237640,
"Language spoken most often at home","          Chinese languages",,  181250,,   83310,,   97940,,  441615,,  207305,,  234310,
"Language spoken most often at home","            Cantonese",,   83405,,   37430,,   45980,,  198745,,   91545,,  107200,
"Language spoken most often at home","            Hakka",,    1255,,     555,,     700,,    2870,,    1305,,    1575,
"Language spoken most often at home","            Mandarin",,   87760,,   41290,,   46470,,  220535,,  105360,,  115175,
"Language spoken most often at home","            Min Dong",,     155,,      70,,      80,,     265,,     115,,     145,
"Language spoken most often at home","            Min Nan (Chaochow; Teochow; Fukien; Taiwanese)",,    2800,,    1285,,    1520,,    5775,,    2635,,    3140,
"Language spoken most often at home","            Wu (Shanghainese)",,    1470,,     680,,     790,,    3690,,    1735,,    1955,
"Language spoken most often at home","            Chinese; n.o.s.",,    4350,,    1975,,    2375,,    9630,,    4565,,    5070,
"Language spoken most often at home","            Chinese languages; n.i.e.",,      55,,      25,,      30,,     100,,      45,,      55,
"Language spoken most often at home","          Tibeto-Burman languages",,    4175,,    2060,,    2110,,    6580,,    3250,,    3330,
"Language spoken most often at home","            Burmese",,     365,,     165,,     205,,    1010,,     480,,     530,
"Language spoken most often at home","            Karenic languages",,     210,,     100,,     105,,    1360,,     685,,     675,
"Language spoken most often at home","            Tibetan",,    3525,,    1755,,    1770,,    3875,,    1925,,    1945,
"Language spoken most often at home","            Tibeto-Burman languages; n.i.e.",,      80,,      45,,      35,,     335,,     165,,     170,
"Language spoken most often at home","        Tai-Kadai languages",,     715,,     330,,     380,,    3865,,    1845,,    2020,
"Language spoken most often at home","          Lao",,     315,,     155,,     155,,    2535,,    1220,,    1315,
"Language spoken most often at home","          Thai",,     395,,     175,,     220,,    1315,,     615,,     695,
"Language spoken most often at home","          Tai-Kadai languages; n.i.e",,       5,,       0,,       5,,      10,,       5,,      10,
"Language spoken most often at home","        Turkic languages",,    6340,,    3205,,    3135,,   12435,,    6200,,    6230,
"Language spoken most often at home","          Azerbaijani",,     360,,     185,,     175,,     770,,     385,,     380,
"Language spoken most often at home","          Turkish",,    5490,,    2770,,    2720,,   10545,,    5245,,    5300,
"Language spoken most often at home","          Uyghur",,     130,,      70,,      60,,     290,,     150,,     140,
"Language spoken most often at home","          Uzbek",,     265,,     135,,     125,,     585,,     290,,     295,
"Language spoken most often at home","          Turkic languages; n.i.e.",,      90,,      45,,      50,,     250,,     130,,     120,
"Language spoken most often at home","        Uralic languages",,    6255,,    2830,,    3420,,   15330,,    6990,,    8340,
"Language spoken most often at home","          Estonian",,     535,,     190,,     345,,     790,,     290,,     500,
"Language spoken most often at home","          Finnish",,     260,,     105,,     155,,    1835,,     780,,    1050,
"Language spoken most often at home","          Hungarian",,    5460,,    2540,,    2925,,   12700,,    5915,,    6790,
"Language spoken most often at home","          Uralic languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","        Other languages; n.i.e.",,     215,,     115,,     100,,     465,,     245,,     225,
"Language spoken most often at home","  Multiple responses",,  245945,,  116105,,  129845,,  790825,,  379925,,  410905,
"Language spoken most often at home","    English and French",,    6510,,    3015,,    3500,,   45655,,   20895,,   24755,
"Language spoken most often at home","    English and non-official language",,  233300,,  110350,,  122950,,  719595,,  347730,,  371865,
"Language spoken most often at home","    French and non-official language",,    1355,,     595,,     755,,    6725,,    2930,,    3795,
"Language spoken most often at home","    English; French and non-official language",,    4780,,    2145,,    2635,,   18855,,    8365,,   10490,
"Other language spoken regularly at home","Total - Other language(s) spoken regularly at home for the total population excluding institutional residents - 100% data",20, 2704415,, 1301900,, 1402515,,13312865,, 6503875,, 6808990,
"Other language spoken regularly at home","  None",, 2057585,,  995080,, 1062500,,11071665,, 5436665,, 5635000,
"Other language spoken regularly at home","  English",,  271530,,  130775,,  140750,,  896170,,  437015,,  459155,
"Other language spoken regularly at home","  French",,   27445,,   12365,,   15080,,  243970,,  108390,,  135580,
"Other language spoken regularly at home","  Non-official language",,  335090,,  157720,,  177375,, 1056960,,  501315,,  555645,
"Other language spoken regularly at home","    Aboriginal",,     390,,     170,,     220,,   14315,,    6580,,    7735,
"Other language spoken regularly at home","    Non-Aboriginal",,  334700,,  157550,,  177155,, 1042645,,  494735,,  547910,
"Other language spoken regularly at home","  English and French",,    1835,,     875,,     960,,    8150,,    3755,,    4395,
"Other language spoken regularly at home","  English and non-official language",,    6420,,    3080,,    3340,,   19105,,    9370,,    9735,
"Other language spoken regularly at home","  French and non-official language",,    4370,,    1945,,    2425,,   16435,,    7165,,    9270,
"Other language spoken regularly at home","  English; French and non-official language",,     140,,      65,,      80,,     415,,     205,,     215,
"Income of individuals in 2015","Total - Income statistics in 2015 for the population aged 15 years and over in private households - 100% data",21, 2294785,, 1092665,, 1202120,,11038440,, 5342850,, 5695590,
"Income of individuals in 2015","  Number of total income recipients aged 15 years and over in private households - 100% data",, 2187030,, 1041915,, 1145115,,10556935,, 5115460,, 5441475,
"Income of individuals in 2015","    Median total income in 2015 among recipients ($)",,   30089,,   33456,,   27576,,   33539,,   39889,,   28676,
"Income of individuals in 2015","  Number of after-tax income recipients aged 15 years and over in private households - 100% data",, 2187340,, 1042005,, 1145335,,10559805,, 5115825,, 5443975,
"Income of individuals in 2015","    Median after-tax income in 2015 among recipients ($)",,   27958,,   30661,,   25918,,   30641,,   35753,,   26585,
"Income of individuals in 2015","  Number of market income recipients aged 15 years and over in private households - 100% data",, 1888445,,  918920,,  969525,, 9391800,, 4650130,, 4741675,
"Income of individuals in 2015","    Median market income in 2015 among recipients ($)",,   31733,,   36010,,   28105,,   32871,,   39831,,   27012,
"Income of individuals in 2015","  Number of government transfers recipients aged 15 years and over in private households - 100% data",, 1598440,,  709585,,  888850,, 7632575,, 3402810,, 4229770,
"Income of individuals in 2015","    Median government transfers in 2015 among recipients ($)",,    2249,,    1115,,    3956,,    4206,,    2034,,    5463,
"Income of individuals in 2015","  Number of employment income recipients aged 15 years and over in private households - 100% data",, 1578750,,  791520,,  787230,, 7790680,, 3998335,, 3792350,
"Income of individuals in 2015","    Median employment income in 2015 among recipients ($)",,   33602,,   37149,,   30393,,   33946,,   39490,,   29413,
"Income of individuals in 2015","Total - Income statistics in 2015 for the population aged 15 years and over in private households - 25% sample data",22, 2294785,, 1092650,, 1202135,,11038440,, 5342755,, 5695685,
"Income of individuals in 2015","  Number of total income recipients aged 15 years and over in private households - 25% sample data",, 2187225,, 1041925,, 1145300,,10556925,, 5114340,, 5442580,
"Income of individuals in 2015","    Average total income in 2015 among recipients ($)",,   52268,,   62667,,   42807,,   47915,,   56780,,   39585,
"Income of individuals in 2015","  Number of after-tax income recipients aged 15 years and over in private households - 25% sample data",, 2187505,, 1042020,, 1145485,,10559935,, 5114725,, 5445210,
"Income of individuals in 2015","    Average after-tax income in 2015 among recipients ($)",,   41462,,   48059,,   35461,,   39318,,   45443,,   33564,
"Income of individuals in 2015","  Number of market income recipients aged 15 years and over in private households - 25% sample data",, 1889205,,  918695,,  970505,, 9391645,, 4649230,, 4742415,
"Income of individuals in 2015","    Average market income in 2015 among recipients ($)",,   54901,,   66647,,   43781,,   47890,,   57511,,   38459,
"Income of individuals in 2015","  Number of government transfers recipients aged 15 years and over in private households - 25% sample data",, 1598720,,  710015,,  888705,, 7632220,, 3402745,, 4229475,
"Income of individuals in 2015","    Average government transfers in 2015 among recipients ($)",,    6631,,    5725,,    7355,,    7346,,    6763,,    7815,
"Income of individuals in 2015","  Number of employment income recipients aged 15 years and over in private households - 25% sample data",, 1578750,,  791440,,  787310,, 7790680,, 3995700,, 3794985,
"Income of individuals in 2015","    Average employment income in 2015 among recipients ($)",,   54032,,   64206,,   43805,,   47369,,   55263,,   39057,
"Income of individuals in 2015","Total - Employment income statistics for the population aged 15 years and over in private households - 25% sample data",23, 2294790,, 1092650,, 1202135,,11038440,, 5342755,, 5695685,
"Income of individuals in 2015","  Number of employment income recipients aged 15 years and over in private households who worked full year full time in 2015 - 25% sample data",24,  726575,,  392985,,  333585,, 3737385,, 2082480,, 1654900,
"Income of individuals in 2015","    Median employment income in 2015 for full-year full-time workers ($)",25,   55246,,   58626,,   52090,,   55121,,   60345,,   49713,
"Income of individuals in 2015","    Average employment income in 2015 for full-year full-time workers ($)",26,   78643,,   89498,,   65856,,   68628,,   76536,,   58676,
"Income of individuals in 2015","Composition of total income in 2015 of the population aged 15 years and over in private households (%) - 100% data",27,    100.0,,    100.0,,    100.0,,    100.0,,    100.0,,    100.0,
"Income of individuals in 2015","  Market income (%)",28,     90.6,,     93.6,,     86.7,,     88.9,,     92.1,,     84.7,
"Income of individuals in 2015","    Employment income (%)",29,     74.4,,     77.7,,     70.1,,     72.9,,     76.0,,     68.7,
"Income of individuals in 2015","  Government transfers (%)",30,      9.4,,      6.4,,     13.3,,     11.1,,      7.9,,     15.3,
"Income of individuals in 2015","Total - Total income groups in 2015 for the population aged 15 years and over in private households - 100% data",31, 2294785,, 1092665,, 1202125,,11038440,, 5342850,, 5695590,
"Income of individuals in 2015","  Without total income",,  107760,,   50750,,   57010,,  481500,,  227390,,  254115,
"Income of individuals in 2015","  With total income",, 2187030,, 1041910,, 1145115,,10556940,, 5115460,, 5441475,
"Income of individuals in 2015","  Percentage with total income",,     95.3,,     95.4,,     95.3,,     95.6,,     95.7,,     95.5,
"Income of individuals in 2015","    Under $10;000 (including loss)",,  389430,,  182890,,  206540,, 1615790,,  711105,,  904685,
"Income of individuals in 2015","    $10;000 to $19;999",,  410355,,  175805,,  234550,, 1829355,,  742710,, 1086645,
"Income of individuals in 2015","    $20;000 to $29;999",,  291155,,  125720,,  165430,, 1410760,,  589975,,  820785,
"Income of individuals in 2015","    $30;000 to $39;999",,  221475,,  100395,,  121085,, 1147510,,  519550,,  627955,
"Income of individuals in 2015","    $40;000 to $49;999",,  187235,,   87700,,   99530,, 1021880,,  489595,,  532285,
"Income of individuals in 2015","    $50;000 to $59;999",,  145500,,   70185,,   75315,,  809115,,  415950,,  393165,
"Income of individuals in 2015","    $60;000 to $69;999",,  114460,,   57710,,   56755,,  630635,,  348525,,  282110,
"Income of individuals in 2015","    $70;000 to $79;999",,   89645,,   46940,,   42705,,  479890,,  277725,,  202165,
"Income of individuals in 2015","    $80;000 to $89;999",,   69990,,   37360,,   32635,,  378185,,  222095,,  156095,
"Income of individuals in 2015","    $90;000 to $99;999",,   58210,,   30000,,   28210,,  324810,,  181815,,  142995,
"Income of individuals in 2015","    $100;000 and over",,  209580,,  127215,,   82365,,  909005,,  616420,,  292585,
"Income of individuals in 2015","      $100;000 to $149;999",,  119810,,   68240,,   51570,,  600995,,  394410,,  206590,
"Income of individuals in 2015","      $150;000 and over",,   89770,,   58970,,   30795,,  308010,,  222010,,   86000,
"Income of individuals in 2015","Total - After-tax income groups in 2015 for the population aged 15 years and over in private households - 100% data",32, 2294790,, 1092665,, 1202120,,11038440,, 5342850,, 5695590,
"Income of individuals in 2015","  Without after-tax income",,  107450,,   50660,,   56790,,  478635,,  227025,,  251610,
"Income of individuals in 2015","  With after-tax income",, 2187340,, 1042005,, 1145335,,10559805,, 5115825,, 5443980,
"Income of individuals in 2015","  Percentage with after-tax income",,     95.3,,     95.4,,     95.3,,     95.7,,     95.8,,     95.6,
"Income of individuals in 2015","    Under $10;000 (including loss)",,  395780,,  185320,,  210465,, 1659280,,  722040,,  937235,
"Income of individuals in 2015","    $10;000 to $19;999",,  425580,,  183045,,  242535,, 1906875,,  777330,, 1129540,
"Income of individuals in 2015","    $20;000 to $29;999",,  330405,,  144295,,  186105,, 1623230,,  690290,,  932940,
"Income of individuals in 2015","    $30;000 to $39;999",,  261435,,  120825,,  140605,, 1377100,,  642645,,  734450,
"Income of individuals in 2015","    $40;000 to $49;999",,  213815,,  101645,,  112175,, 1166040,,  585490,,  580555,
"Income of individuals in 2015","    $50;000 to $59;999",,  154925,,   77555,,   77375,,  845305,,  464610,,  380700,
"Income of individuals in 2015","    $60;000 to $69;999",,  112495,,   59255,,   53240,,  604005,,  354015,,  249985,
"Income of individuals in 2015","    $70;000 to $79;999",,   84300,,   44485,,   39810,,  465485,,  268140,,  197345,
"Income of individuals in 2015","    $80;000 and over",,  208615,,  125585,,   83025,,  912490,,  611260,,  301230,
"Income of individuals in 2015","      $80;000 to $89;999",,   57270,,   30705,,   26570,,  299315,,  183410,,  115905,
"Income of individuals in 2015","      $90;000 to $99;999",,   34660,,   20035,,   14630,,  174110,,  116330,,   57785,
"Income of individuals in 2015","      $100;000 and over",,  116680,,   74850,,   41830,,  439070,,  311525,,  127540,
"Income of individuals in 2015","Total - Employment income groups in 2015 for the population aged 15 years and over in private households - 100% data",33, 2294785,, 1092665,, 1202120,,11038440,, 5342850,, 5695590,
"Income of individuals in 2015","  Without employment income",,  716035,,  301145,,  414895,, 3247760,, 1344515,, 1903245,
"Income of individuals in 2015","  With employment income",, 1578750,,  791520,,  787235,, 7790680,, 3998335,, 3792350,
"Income of individuals in 2015","  Percentage with employment income",,     68.8,,     72.4,,     65.5,,     70.6,,     74.8,,     66.6,
"Income of individuals in 2015","    Under $5;000 (including loss)",,  201235,,   94895,,  106335,, 1094860,,  546920,,  547940,
"Income of individuals in 2015","    $5;000 to $9;999",,  132320,,   61255,,   71065,,  635305,,  281135,,  354165,
"Income of individuals in 2015","    $10;000 to $19;999",,  219865,,  103505,,  116355,, 1027910,,  464445,,  563465,
"Income of individuals in 2015","    $20;000 to $29;999",,  176835,,   81220,,   95615,,  827805,,  372185,,  455625,
"Income of individuals in 2015","    $30;000 to $39;999",,  157115,,   75230,,   81885,,  767840,,  351925,,  415910,
"Income of individuals in 2015","    $40;000 to $49;999",,  141850,,   68400,,   73450,,  709775,,  341320,,  368450,
"Income of individuals in 2015","    $50;000 to $59;999",,  113280,,   57245,,   56045,,  588220,,  310155,,  278065,
"Income of individuals in 2015","    $60;000 to $69;999",,   90310,,   47125,,   43180,,  465670,,  263430,,  202240,
"Income of individuals in 2015","    $70;000 to $79;999",,   72190,,   39215,,   32970,,  369085,,  218570,,  150515,
"Income of individuals in 2015","    $80;000 and over",,  273760,,  163425,,  110330,, 1304210,,  848245,,  455970,
"Income of individuals in 2015","      $80;000 to $89;999",,   57585,,   31675,,   25910,,  307660,,  182660,,  125005,
"Income of individuals in 2015","      $90;000 to $99;999",,   50845,,   26265,,   24585,,  280530,,  156440,,  124090,
"Income of individuals in 2015","      $100;000 and over",,  165330,,  105485,,   59840,,  716015,,  509140,,  206875,
"Income of households in 2015","Total - Income statistics in 2015 for private households by household size - 100% data",34, 1112930,,,...,,..., 5169175,,,...,,...
"Income of households in 2015","  Median total income of households in 2015 ($)",,   65829,,,...,,...,   74287,,,...,,...
"Income of households in 2015","  Median after-tax income of households in 2015 ($)",,   58264,,,...,,...,   65285,,,...,,...
"Income of households in 2015","    Total - Income statistics in 2015 for one-person private households - 100% data",,  359955,,,...,,..., 1341300,,,...,,...
"Income of households in 2015","      Median total income of one-person households in 2015 ($)",,   38018,,,...,,...,   36900,,,...,,...
"Income of households in 2015","      Median after-tax income of one-person households in 2015 ($)",,   34172,,,...,,...,   33219,,,...,,...
"Income of households in 2015","    Total - Income statistics in 2015 for two-or-more-person private households - 100% data",,  752970,,,...,,..., 3827875,,,...,,...
"Income of households in 2015","      Median total income of two-or-more-person households in 2015 ($)",,   82908,,,...,,...,   90967,,,...,,...
"Income of households in 2015","      Median after-tax income of two-or-more-person households in 2015 ($)",,   73695,,,...,,...,   79528,,,...,,...
"Income of households in 2015","Total - Income statistics in 2015 for private households by household size - 25% sample data",35, 1112930,,,...,,..., 5169175,,,...,,...
"Income of households in 2015","  Average total income of households in 2015 ($)",,  102721,,,...,,...,   97856,,,...,,...
"Income of households in 2015","  Average after-tax income of households in 2015 ($)",,   81495,,,...,,...,   80322,,,...,,...
"Income of households in 2015","    Total - Income statistics in 2015 for one-person private households - 25% sample data",,  359990,,,...,,..., 1341115,,,...,,...
"Income of households in 2015","      Average total income of one-person households in 2015 ($)",,   55409,,,...,,...,   49571,,,...,,...
"Income of households in 2015","      Average after-tax income of one-person households in 2015 ($)",,   44276,,,...,,...,   40830,,,...,,...
"Income of households in 2015","    Total - Income statistics in 2015 for two-or-more-person private households - 25% sample data",,  752940,,,...,,..., 3828060,,,...,,...
"Income of households in 2015","      Average total income of two-or-more-person households in 2015 ($)",,  125340,,,...,,...,  114773,,,...,,...
"Income of households in 2015","      Average after-tax income of two-or-more-person households in 2015 ($)",,   99289,,,...,,...,   94157,,,...,,...
