,,,"Chatham-Kent, Census division [Census division], Ontario",,,,,,"Ontario [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Ethnic origin population","    Panamanian",,       0,,       0,,       0,,    2475,,    1125,,    1355,
"Ethnic origin population","    Paraguayan",,       0,,       0,,       0,,     600,,     280,,     320,
"Ethnic origin population","    Peruvian",,       0,,       0,,      10,,   14780,,    6985,,    7800,
"Ethnic origin population","    Salvadorean",,      85,,      40,,      45,,   27595,,   13530,,   14070,
"Ethnic origin population","    Uruguayan",,       0,,       0,,       0,,    4200,,    2150,,    2050,
"Ethnic origin population","    Venezuelan",,       0,,       0,,       0,,   11750,,    5320,,    6430,
"Ethnic origin population","    Latin; Central and South American origins; n.i.e.",116,      10,,      10,,       0,,   14095,,    6745,,    7350,
"Ethnic origin population","  African origins",,    1110,,     560,,     555,,  414095,,  203260,,  210835,
"Ethnic origin population","    Central and West African origins",,      35,,      10,,      20,,   85735,,   42745,,   42990,
"Ethnic origin population","      Akan",,       0,,       0,,       0,,     965,,     540,,     425,
"Ethnic origin population","      Angolan",,       0,,       0,,      10,,    1635,,     815,,     820,
"Ethnic origin population","      Ashanti",,       0,,       0,,       0,,    1205,,     620,,     585,
"Ethnic origin population","      Beninese",,       0,,       0,,       0,,     555,,     280,,     270,
"Ethnic origin population","      Burkinabe",,       0,,       0,,       0,,     415,,     190,,     225,
"Ethnic origin population","      Cameroonian",,       0,,       0,,       0,,    4700,,    2330,,    2370,
"Ethnic origin population","      Chadian",,       0,,       0,,       0,,     645,,     320,,     325,
"Ethnic origin population","      Congolese",,       0,,       0,,       0,,   10425,,    4960,,    5460,
"Ethnic origin population","      Edo",,       0,,       0,,       0,,    1025,,     545,,     480,
"Ethnic origin population","      Ewe",,       0,,       0,,       0,,     180,,      95,,      80,
"Ethnic origin population","      Gabonese",,       0,,       0,,       0,,     170,,      80,,      90,
"Ethnic origin population","      Gambian",,       0,,       0,,       0,,     630,,     305,,     330,
"Ethnic origin population","      Ghanaian",,       0,,       0,,       0,,   24850,,   12060,,   12790,
"Ethnic origin population","      Guinean",,       0,,       0,,       0,,    1105,,     550,,     560,
"Ethnic origin population","      Ibo",,       0,,       0,,       0,,    1940,,    1035,,     905,
"Ethnic origin population","      Ivorian",,       0,,       0,,       0,,    1350,,     600,,     745,
"Ethnic origin population","      Liberian",,       0,,       0,,       0,,     770,,     365,,     405,
"Ethnic origin population","      Malian",,       0,,       0,,       0,,     490,,     250,,     240,
"Ethnic origin population","      Malinké",,       0,,       0,,       0,,     345,,     160,,     185,
"Ethnic origin population","      Nigerian",,      30,,      15,,      15,,   26560,,   13620,,   12940,
"Ethnic origin population","      Peulh",,       0,,       0,,       0,,     135,,      80,,      55,
"Ethnic origin population","      Senegalese",,       0,,       0,,       0,,    1000,,     500,,     495,
"Ethnic origin population","      Sierra Leonean",,       0,,       0,,       0,,    1175,,     585,,     585,
"Ethnic origin population","      Togolese",,       0,,       0,,       0,,     670,,     370,,     300,
"Ethnic origin population","      Wolof",,       0,,       0,,       0,,      80,,      45,,      35,
"Ethnic origin population","      Yoruba",,       0,,       0,,       0,,    4055,,    2155,,    1900,
"Ethnic origin population","      Central and West African origins; n.i.e.",117,       0,,       0,,       0,,    4745,,    2340,,    2410,
"Ethnic origin population","    North African origins",,      25,,      10,,      15,,   86665,,   44970,,   41695,
"Ethnic origin population","      Algerian",,       0,,       0,,       0,,    4065,,    2035,,    2030,
"Ethnic origin population","      Berber",,       0,,       0,,       0,,    1845,,     985,,     860,
"Ethnic origin population","      Coptic",,       0,,       0,,       0,,    2305,,    1185,,    1120,
"Ethnic origin population","      Dinka",,       0,,       0,,       0,,     205,,     110,,      95,
"Ethnic origin population","      Egyptian",,      20,,       0,,      10,,   52845,,   27465,,   25375,
"Ethnic origin population","      Libyan",,      10,,       0,,      10,,    3785,,    2015,,    1760,
"Ethnic origin population","      Maure",,       0,,       0,,       0,,     290,,     160,,     125,
"Ethnic origin population","      Moroccan",,       0,,       0,,       0,,   12305,,    6310,,    6000,
"Ethnic origin population","      Sudanese",,       0,,       0,,       0,,    8975,,    4600,,    4375,
"Ethnic origin population","      Tunisian",,       0,,       0,,       0,,    2295,,    1210,,    1085,
"Ethnic origin population","      North African origins; n.i.e.",118,       0,,       0,,       0,,    1755,,     920,,     830,
"Ethnic origin population","    Southern and East African origins",,      60,,      25,,      40,,  128910,,   61680,,   67230,
"Ethnic origin population","      Afrikaner",,       0,,       0,,       0,,     560,,     285,,     275,
"Ethnic origin population","      Amhara",,       0,,       0,,       0,,     720,,     360,,     360,
"Ethnic origin population","      Bantu; n.o.s.",119,       0,,       0,,       0,,     870,,     455,,     415,
"Ethnic origin population","      Burundian",,       0,,       0,,       0,,    3105,,    1465,,    1640,
"Ethnic origin population","      Djiboutian",,       0,,       0,,       0,,    1035,,     460,,     575,
"Ethnic origin population","      Eritrean",,       0,,       0,,       0,,   11870,,    5740,,    6125,
"Ethnic origin population","      Ethiopian",,      15,,       0,,      10,,   22560,,   10755,,   11800,
"Ethnic origin population","      Harari",,       0,,       0,,       0,,     475,,     255,,     215,
"Ethnic origin population","      Kenyan",,       0,,       0,,       0,,    5860,,    2780,,    3080,
"Ethnic origin population","      Malagasy",,       0,,       0,,       0,,     430,,     200,,     230,
"Ethnic origin population","      Mauritian",,       0,,       0,,       0,,    3600,,    1830,,    1770,
"Ethnic origin population","      Oromo",,       0,,       0,,       0,,    1290,,     610,,     685,
"Ethnic origin population","      Rwandan",,      10,,       0,,       0,,    3215,,    1380,,    1830,
"Ethnic origin population","      Seychellois",,      10,,       0,,      10,,     350,,     140,,     205,
"Ethnic origin population","      Somali",,       0,,       0,,       0,,   40995,,   19200,,   21795,
"Ethnic origin population","      South African",,      20,,      10,,       0,,   19760,,    9790,,    9970,
"Ethnic origin population","      Tanzanian",,       0,,       0,,       0,,    2610,,    1300,,    1315,
"Ethnic origin population","      Tigrian",,       0,,       0,,       0,,     770,,     395,,     375,
"Ethnic origin population","      Ugandan",,       0,,       0,,       0,,    2950,,    1445,,    1505,
"Ethnic origin population","      Zambian",,       0,,       0,,       0,,     805,,     410,,     395,
"Ethnic origin population","      Zimbabwean",,       0,,       0,,      10,,    3425,,    1595,,    1830,
"Ethnic origin population","      Zulu",,      10,,      10,,       0,,     440,,     225,,     215,
"Ethnic origin population","      Southern and East African origins; n.i.e.",120,       0,,       0,,       0,,    8475,,    3900,,    4570,
"Ethnic origin population","    Other African origins",,     990,,     510,,     480,,  119670,,   57245,,   62420,
"Ethnic origin population","      Black; n.o.s.",121,     170,,     110,,      65,,   17380,,    7720,,    9660,
"Ethnic origin population","      Other African origins; n.i.e.",122,     830,,     405,,     425,,  103560,,   50150,,   53410,
"Ethnic origin population","  Asian origins",,    2475,,    1175,,    1295,, 3100450,, 1506795,, 1593655,
"Ethnic origin population","    West Central Asian and Middle Eastern origins",,     540,,     285,,     250,,  523340,,  265615,,  257730,
"Ethnic origin population","      Afghan",,       0,,       0,,       0,,   54535,,   27255,,   27280,
"Ethnic origin population","      Arab; n.o.s.",123,      40,,      15,,      20,,   44705,,   23345,,   21360,
"Ethnic origin population","      Armenian",,      15,,      10,,      10,,   29675,,   14570,,   15105,
"Ethnic origin population","      Assyrian",,       0,,       0,,       0,,   12075,,    6140,,    5935,
"Ethnic origin population","      Azerbaijani",,      10,,       0,,       0,,    4105,,    1995,,    2110,
"Ethnic origin population","      Georgian",,       0,,       0,,       0,,    2815,,    1415,,    1395,
"Ethnic origin population","      Hazara",,       0,,       0,,       0,,     680,,     390,,     290,
"Ethnic origin population","      Iranian",,      25,,      20,,       0,,  117065,,   58995,,   58065,
"Ethnic origin population","      Iraqi",,      30,,      10,,      25,,   50460,,   25420,,   25035,
"Ethnic origin population","      Israeli",,      10,,      10,,       0,,   17080,,    8890,,    8185,
"Ethnic origin population","      Jordanian",,      10,,       0,,       0,,    9660,,    5110,,    4545,
"Ethnic origin population","      Kazakh",,       0,,       0,,       0,,    1325,,     610,,     715,
"Ethnic origin population","      Kurd",,       0,,       0,,       0,,    9210,,    4880,,    4330,
"Ethnic origin population","      Kuwaiti",,       0,,       0,,       0,,    1510,,     795,,     715,
"Ethnic origin population","      Kyrgyz",,       0,,       0,,       0,,     340,,     130,,     210,
"Ethnic origin population","      Lebanese",,     355,,     185,,     165,,   86245,,   43700,,   42545,
"Ethnic origin population","      Palestinian",,       0,,       0,,       0,,   28480,,   15215,,   13270,
"Ethnic origin population","      Pashtun",,      25,,      10,,      10,,    3010,,    1635,,    1375,
"Ethnic origin population","      Saudi Arabian",,       0,,       0,,       0,,    3660,,    1975,,    1685,
"Ethnic origin population","      Syrian",,      40,,      30,,      10,,   31440,,   15570,,   15870,
"Ethnic origin population","      Tajik",,       0,,       0,,       0,,    1850,,     880,,     970,
"Ethnic origin population","      Tatar",,       0,,       0,,       0,,    2135,,     930,,    1205,
"Ethnic origin population","      Turk",,      15,,      10,,      10,,   34165,,   17340,,   16825,
"Ethnic origin population","      Turkmen",,       0,,       0,,       0,,     695,,     345,,     355,
"Ethnic origin population","      Uighur",,       0,,       0,,       0,,     755,,     385,,     375,
"Ethnic origin population","      Uzbek",,       0,,       0,,       0,,    2400,,    1155,,    1240,
"Ethnic origin population","      Yemeni",,       0,,       0,,       0,,    4225,,    2065,,    2155,
"Ethnic origin population","      West Central Asian and Middle Eastern origins; n.i.e.",124,      15,,      10,,       0,,   16270,,    8395,,    7875,
"Ethnic origin population","    South Asian origins",,     655,,     320,,     330,, 1182845,,  595480,,  587370,
"Ethnic origin population","      Bangladeshi",,       0,,       0,,       0,,   29195,,   14965,,   14230,
"Ethnic origin population","      Bengali",,       0,,       0,,      10,,   15235,,    7795,,    7445,
"Ethnic origin population","      Bhutanese",,       0,,       0,,       0,,    1450,,     710,,     735,
"Ethnic origin population","      East Indian",,     490,,     235,,     250,,  774500,,  390015,,  384480,
"Ethnic origin population","      Goan",,       0,,       0,,       0,,    4775,,    2245,,    2525,
"Ethnic origin population","      Gujarati",,       0,,       0,,       0,,    5915,,    3055,,    2860,
"Ethnic origin population","      Kashmiri",,       0,,       0,,       0,,    1795,,     900,,     895,
"Ethnic origin population","      Nepali",,      25,,      15,,      10,,    8150,,    4070,,    4080,
"Ethnic origin population","      Pakistani",,      45,,      30,,      15,,  149060,,   75860,,   73200,
"Ethnic origin population","      Punjabi",,      10,,       0,,       0,,   55455,,   28580,,   26875,
"Ethnic origin population","      Sinhalese",,       0,,      10,,       0,,    5195,,    2545,,    2645,
"Ethnic origin population","      Sri Lankan",,      35,,      25,,      20,,  124270,,   60685,,   63585,
"Ethnic origin population","      Tamil",,      10,,       0,,      10,,   42760,,   21705,,   21050,
"Ethnic origin population","      South Asian origins; n.i.e.",125,      65,,      25,,      40,,   58705,,   29705,,   29005,
"Ethnic origin population","    East and Southeast Asian origins",,    1300,,     580,,     725,, 1422890,,  659650,,  763245,
"Ethnic origin population","      Burmese",,       0,,       0,,       0,,    4420,,    2105,,    2315,
"Ethnic origin population","      Cambodian (Khmer)",,      10,,       0,,       0,,   14655,,    6810,,    7845,
"Ethnic origin population","      Chinese",,     465,,     185,,     280,,  849345,,  403280,,  446065,
"Ethnic origin population","      Filipino",,     290,,     105,,     190,,  337760,,  144830,,  192930,
"Ethnic origin population","      Hmong",,       0,,       0,,       0,,     650,,     340,,     305,
"Ethnic origin population","      Indonesian",,      45,,      20,,      25,,    9325,,    4305,,    5025,
"Ethnic origin population","      Japanese",,     115,,      60,,      55,,   41620,,   18530,,   23090,
"Ethnic origin population","      Karen",,       0,,       0,,       0,,    1645,,     830,,     815,
"Ethnic origin population","      Korean",,     160,,      90,,      70,,   93420,,   44585,,   48835,
"Ethnic origin population","      Laotian",,      35,,      20,,      15,,    9875,,    4865,,    5015,
"Ethnic origin population","      Malaysian",,       0,,       0,,       0,,    7310,,    3370,,    3935,
"Ethnic origin population","      Mongolian",,       0,,       0,,       0,,    2940,,    1390,,    1545,
"Ethnic origin population","      Singaporean",,      10,,       0,,       0,,    1260,,     565,,     700,
"Ethnic origin population","      Taiwanese",,      40,,      20,,      25,,   10060,,    4595,,    5465,
"Ethnic origin population","      Thai",,      55,,      10,,      40,,    6865,,    2725,,    4135,
"Ethnic origin population","      Tibetan",,       0,,       0,,       0,,    6365,,    3175,,    3185,
"Ethnic origin population","      Vietnamese",,     230,,     115,,     115,,  107640,,   51350,,   56290,
"Ethnic origin population","      East and Southeast Asian origins; n.i.e.",126,      10,,      10,,       0,,    4375,,    2165,,    2210,
"Ethnic origin population","    Other Asian origins",,      20,,      15,,       0,,   13430,,    6575,,    6855,
"Ethnic origin population","      Other Asian origins; n.i.e.",127,      20,,      10,,       0,,   13430,,    6575,,    6855,
"Ethnic origin population","  Oceania origins",,      50,,      30,,      20,,   20680,,   10435,,   10240,
"Ethnic origin population","    Australian",,      35,,      25,,      10,,   13315,,    6780,,    6530,
"Ethnic origin population","    New Zealander",,      10,,       0,,      10,,    4250,,    2255,,    2000,
"Ethnic origin population","    Pacific Islands origins",,       0,,      10,,       0,,    3490,,    1625,,    1860,
"Ethnic origin population","      Fijian",,       0,,       0,,       0,,    1610,,     665,,     945,
"Ethnic origin population","      Hawaiian",,       0,,       0,,       0,,     470,,     235,,     240,
"Ethnic origin population","      Maori",,       0,,       0,,       0,,     485,,     255,,     230,
"Ethnic origin population","      Polynesian; n.o.s.",128,       0,,       0,,       0,,     275,,     115,,     165,
"Ethnic origin population","      Samoan",,       0,,       0,,       0,,     225,,     140,,      85,
"Ethnic origin population","      Pacific Islands origins; n.i.e.",129,      10,,       0,,       0,,     555,,     265,,     290,
"Household characteristics","Total - Private households by tenure - 25% sample data",130,   43170,,,...,,..., 5169175,,,...,,...
"Household characteristics","  Owner",,   31185,,,...,,..., 3601825,,,...,,...
"Household characteristics","  Renter",,   11970,,,...,,..., 1559720,,,...,,...
"Household characteristics","  Band housing",,      20,,,...,,...,    7635,,,...,,...
"Household characteristics","Total - Occupied private dwellings by condominium status - 25% sample data",131,   43170,,,...,,..., 5169170,,,...,,...
"Household characteristics","  Condominium",,    1070,,,...,,...,  680495,,,...,,...
"Household characteristics","  Not condominium",,   42105,,,...,,..., 4488680,,,...,,...
"Household characteristics","Total - Occupied private dwellings by number of bedrooms - 25% sample data",132,   43175,,,...,,..., 5169175,,,...,,...
"Household characteristics","  No bedrooms",,      40,,,...,,...,   33950,,,...,,...
"Household characteristics","  1 bedroom",,    3885,,,...,,...,  699980,,,...,,...
"Household characteristics","  2 bedrooms",,   10890,,,...,,..., 1122145,,,...,,...
"Household characteristics","  3 bedrooms",,   19205,,,...,,..., 1876905,,,...,,...
"Household characteristics","  4 or more bedrooms",,    9150,,,...,,..., 1436185,,,...,,...
"Household characteristics","Total - Occupied private dwellings by number of rooms - 25% sample data",133,   43175,,,...,,..., 5169170,,,...,,...
"Household characteristics","  1 to 4 rooms",,    6640,,,...,,..., 1369660,,,...,,...
"Household characteristics","  5 rooms",,    5640,,,...,,...,  718020,,,...,,...
"Household characteristics","  6 rooms",,    7240,,,...,,...,  770730,,,...,,...
"Household characteristics","  7 rooms",,    7485,,,...,,...,  713595,,,...,,...
"Household characteristics","  8 or more rooms",,   16175,,,...,,..., 1597165,,,...,,...
"Household characteristics","Average number of rooms per dwelling",,  6.9,,,...,,...,  6.3,,,...,,...
"Household characteristics","Total - Private households by number of persons per room - 25% sample data",134,   43175,,,...,,..., 5169175,,,...,,...
"Household characteristics","  One person or fewer per room",,   42950,,,...,,..., 5046810,,,...,,...
"Household characteristics","  More than 1 person per room",,     225,,,...,,...,  122360,,,...,,...
"Household characteristics","Total - Private households by housing suitability - 25% sample data",135,   43175,,,...,,..., 5169175,,,...,,...
"Household characteristics","  Suitable",,   41960,,,...,,..., 4858170,,,...,,...
"Household characteristics","  Not suitable",,    1210,,,...,,...,  311005,,,...,,...
"Household characteristics","Total - Occupied private dwellings by period of construction - 25% sample data",136,   43175,,,...,,..., 5169175,,,...,,...
"Household characteristics","  1960 or before",,   18315,,,...,,..., 1293135,,,...,,...
"Household characteristics","  1961 to 1980",,   14210,,,...,,..., 1449585,,,...,,...
"Household characteristics","  1981 to 1990",,    3860,,,...,,...,  709135,,,...,,...
"Household characteristics","  1991 to 2000",,    3775,,,...,,...,  622565,,,...,,...
"Household characteristics","  2001 to 2005",,    1335,,,...,,...,  396130,,,...,,...
"Household characteristics","  2006 to 2010",,    1015,,,...,,...,  368235,,,...,,...
"Household characteristics","  2011 to 2016",137,     660,,,...,,...,  330390,,,...,,...
"Household characteristics","Total - Occupied private dwellings by dwelling condition - 25% sample data",138,   43175,,,...,,..., 5169175,,,...,,...
"Household characteristics","  Only regular maintenance or minor repairs needed",,   39845,,,...,,..., 4851335,,,...,,...
"Household characteristics","  Major repairs needed",,    3330,,,...,,...,  317840,,,...,,...
"Household characteristics","Total - Private households by number of household maintainers - 25% sample data",139,   43175,,,...,,..., 5169170,,,...,,...
"Household characteristics","  1 household maintainer",,   26905,,,...,,..., 2962065,,,...,,...
"Household characteristics","  2 household maintainers",,   15840,,,...,,..., 2059710,,,...,,...
"Household characteristics","  3 or more household maintainers",,     435,,,...,,...,  147400,,,...,,...
"Household characteristics","Total - Private households by age of primary household maintainers - 25% sample data",140,   43175,,,...,,..., 5169175,,,...,,...
"Household characteristics","  15 to 24 years",,    1260,,,...,,...,  135835,,,...,,...
"Household characteristics","  25 to 34 years",,    4930,,,...,,...,  681685,,,...,,...
"Household characteristics","  35 to 44 years",,    5925,,,...,,...,  880070,,,...,,...
"Household characteristics","  45 to 54 years",,    8375,,,...,,..., 1113885,,,...,,...
"Household characteristics","  55 to 64 years",,    9460,,,...,,..., 1047185,,,...,,...
"Household characteristics","  65 to 74 years",,    7315,,,...,,...,  738445,,,...,,...
"Household characteristics","  75 to 84 years",,    4225,,,...,,...,  414210,,,...,,...
"Household characteristics","  85 years and over",,    1685,,,...,,...,  157860,,,...,,...
"Household characteristics","Total -  Owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio - 25% sample data",141,   41500,,,...,,..., 5106290,,,...,,...
"Household characteristics","  Spending less than 30% of income on shelter costs",,   32770,,,...,,..., 3694385,,,...,,...
"Household characteristics","  Spending 30% or more of income on shelter costs",,    8730,,,...,,..., 1411900,,,...,,...
"Household characteristics","    30% to less than 100%",,    8010,,,...,,..., 1208010,,,...,,...
"Household characteristics","Total - Owner households in non-farm; non-reserve private dwellings - 25% sample data",,   29700,,,...,,..., 3557485,,,...,,...
"Household characteristics","  % of owner households with a mortgage",142, 54.8,,,...,,..., 61.0,,,...,,...
"Household characteristics","  % of owner households spending 30% or more of its income on shelter costs",141, 12.8,,,...,,..., 19.8,,,...,,...
"Household characteristics","  Median monthly shelter costs for owned dwellings ($)",143,     804,,,...,,...,    1299,,,...,,...
"Household characteristics","  Average monthly shelter costs for owned dwellings ($)",143,     937,,,...,,...,    1463,,,...,,...
"Household characteristics","  Median value of dwellings ($)",144,  160572,,,...,,...,  400496,,,...,,...
"Household characteristics","  Average value of dwellings ($)",144,  191420,,,...,,...,  506409,,,...,,...
"Household characteristics","Total - Tenant households in non-farm; non-reserve private dwellings - 25% sample data",,   11875,,,...,,..., 1554940,,,...,,...
"Household characteristics","  % of tenant households in subsidized housing",145, 14.9,,,...,,..., 15.0,,,...,,...
"Household characteristics","  % of tenant households spending 30% or more of its income on shelter costs",141, 41.7,,,...,,..., 45.7,,,...,,...
"Household characteristics","  Median monthly shelter costs for rented dwellings ($)",143,     743,,,...,,...,    1045,,,...,,...
"Household characteristics","  Average monthly shelter costs for rented dwellings ($)",143,     744,,,...,,...,    1109,,,...,,...
" Highest certificate; diploma or degree","Total - Highest certificate; diploma or degree for the population aged 15 years and over in private households - 25% sample data",146,   83055,,   40355,,   42700,,11038440,, 5342755,, 5695685,
" Highest certificate; diploma or degree","  No certificate; diploma or degree",,   19980,,   10535,,    9445,, 1935355,,  961690,,  973670,
" Highest certificate; diploma or degree","  Secondary (high) school diploma or equivalency certificate",147,   25005,,   12265,,   12735,, 3026100,, 1485320,, 1540770,
" Highest certificate; diploma or degree","  Postsecondary certificate; diploma or degree",,   38075,,   17555,,   20520,, 6076985,, 2895745,, 3181235,
" Highest certificate; diploma or degree","    Apprenticeship or trades certificate or diploma",,    6210,,    4625,,    1585,,  664180,,  471055,,  193120,
" Highest certificate; diploma or degree","      Trades certificate or diploma other than Certificate of Apprenticeship or Certificate of Qualification",148,    2765,,    1840,,     925,,  324370,,  199510,,  124855,
" Highest certificate; diploma or degree","      Certificate of Apprenticeship or Certificate of Qualification",149,    3445,,    2780,,     660,,  339810,,  271545,,   68260,
" Highest certificate; diploma or degree","    College; CEGEP or other non-university certificate or diploma",,   21425,,    8475,,   12945,, 2298715,,  981785,, 1316930,
" Highest certificate; diploma or degree","    University certificate or diploma below bachelor level",,    1040,,     495,,     545,,  242005,,  107065,,  134945,
" Highest certificate; diploma or degree","    University certificate; diploma or degree at bachelor level or above",,    9400,,    3955,,    5440,, 2872085,, 1335845,, 1536250,
" Highest certificate; diploma or degree","      Bachelor's degree",,    6975,,    2800,,    4180,, 1911530,,  854135,, 1057395,
" Highest certificate; diploma or degree","      University certificate or diploma above bachelor level",,     710,,     305,,     405,,  189370,,   83670,,  105695,
" Highest certificate; diploma or degree","      Degree in medicine; dentistry; veterinary medicine or optometry",,     210,,     140,,      70,,   79760,,   42295,,   37460,
" Highest certificate; diploma or degree","      Master's degree",,    1390,,     660,,     725,,  593645,,  294180,,  299470,
" Highest certificate; diploma or degree","      Earned doctorate",150,     115,,      60,,      60,,   97790,,   61560,,   36230,
" Highest certificate; diploma or degree","Total - Highest certificate; diploma or degree for the population aged 25 to 64 years in private households - 25% sample data",146,   51720,,   25340,,   26380,, 7229120,, 3498620,, 3730495,
" Highest certificate; diploma or degree","  No certificate; diploma or degree",,    8300,,    4800,,    3505,,  752995,,  404770,,  348225,
" Highest certificate; diploma or degree","  Secondary (high) school diploma or equivalency certificate",147,   15455,,    7940,,    7520,, 1768955,,  895020,,  873935,
" Highest certificate; diploma or degree","  Postsecondary certificate; diploma or degree",,   27955,,   12605,,   15355,, 4707165,, 2198830,, 2508335,
" Highest certificate; diploma or degree","    Apprenticeship or trades certificate or diploma",,    3980,,    2930,,    1050,,  446390,,  315975,,  130420,
" Highest certificate; diploma or degree","      Trades certificate or diploma other than Certificate of Apprenticeship or Certificate of Qualification",148,    1765,,    1150,,     615,,  218980,,  134685,,   84295,
" Highest certificate; diploma or degree","      Certificate of Apprenticeship or Certificate of Qualification",149,    2215,,    1785,,     435,,  227410,,  181290,,   46120,
" Highest certificate; diploma or degree","    College; CEGEP or other non-university certificate or diploma",,   16575,,    6545,,   10030,, 1782530,,  762505,, 1020030,
" Highest certificate; diploma or degree","    University certificate or diploma below bachelor level",,     650,,     325,,     330,,  170925,,   75935,,   94995,
" Highest certificate; diploma or degree","    University certificate; diploma or degree at bachelor level or above",,    6755,,    2805,,    3950,, 2307320,, 1044420,, 1262895,
" Highest certificate; diploma or degree","      Bachelor's degree",,    5055,,    2055,,    3000,, 1519850,,  668450,,  851400,
" Highest certificate; diploma or degree","      University certificate or diploma above bachelor level",,     505,,     195,,     310,,  148960,,   62370,,   86590,
" Highest certificate; diploma or degree","      Degree in medicine; dentistry; veterinary medicine or optometry",,     160,,      95,,      60,,   63790,,   30895,,   32895,
" Highest certificate; diploma or degree","      Master's degree",,     950,,     410,,     540,,  500415,,  239160,,  261255,
" Highest certificate; diploma or degree","      Earned doctorate",150,      80,,      45,,      35,,   74310,,   43545,,   30765,
"Major field of study - Classification of Instructional Programs (CIP) 2016","Total - Major field of study - Classification of Instructional Programs (CIP) 2016 for the population aged 15 years and over in private households - 25% sample data",151,   83055,,   40360,,   42700,,11038440,, 5342755,, 5695685,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  No postsecondary certificate; diploma or degree",152,   44985,,   22800,,   22180,, 4961455,, 2447010,, 2514445,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Education",,    2345,,     640,,    1705,,  349745,,   79245,,  270505,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    13. Education",,    2345,,     640,,    1705,,  349750,,   79245,,  270505,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Visual and performing arts; and communications technologies",,     820,,     355,,     470,,  246075,,  109955,,  136120,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    10. Communications technologies/technicians and support services",,     125,,      90,,      30,,   38745,,   28735,,   10010,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    50. Visual and performing arts",,     705,,     265,,     435,,  207325,,   81220,,  126110,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Humanities",,    1535,,     640,,     890,,  359560,,  133350,,  226210,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    16. Aboriginal and foreign languages; literatures and linguistics",,      90,,      10,,      80,,   37900,,    8170,,   29730,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    23. English language and literature/letters",,     375,,     110,,     270,,   98440,,   28290,,   70145,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    24. Liberal arts and sciences; general studies and humanities",,     345,,     140,,     205,,   95345,,   32940,,   62410,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30A Interdisciplinary humanities",153,      10,,       0,,       0,,    2165,,     805,,    1365,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    38. Philosophy and religious studies",,     110,,      60,,      50,,   24255,,   13425,,   10830,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    39. Theology and religious vocations",,     285,,     170,,     115,,   28175,,   17120,,   11055,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    54. History",,     220,,     140,,      85,,   57295,,   30015,,   27280,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    55. French language and literature/letters",,      95,,      10,,      85,,   15990,,    2590,,   13400,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Social and behavioural sciences and law",,    4420,,     985,,    3435,,  810410,,  269735,,  540670,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    05. Area; ethnic; cultural; gender; and group studies",,      55,,       0,,      55,,   10765,,    2210,,    8560,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    09. Communication; journalism and related programs",,     275,,     120,,     155,,   81500,,   31825,,   49675,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    19. Family and consumer sciences/human sciences",,    2110,,     215,,    1895,,  141750,,   11775,,  129975,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    22. Legal professions and studies",,     445,,     115,,     330,,  128860,,   45275,,   83590,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30B Interdisciplinary social and behavioural sciences",154,      50,,      10,,      45,,   16210,,    3400,,   12815,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    42. Psychology",,     575,,     135,,     445,,  122545,,   29640,,   92905,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    45. Social sciences",,     910,,     395,,     515,,  308775,,  145620,,  163155,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Business; management and public administration",,    6540,,    2085,,    4455,, 1279665,,  527085,,  752580,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.16 Accounting and computer science",,      10,,       0,,      10,,    2725,,     895,,    1830,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    44. Public administration and social service professions",,     575,,      95,,     485,,  108935,,   21405,,   87530,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    52. Business; management; marketing and related support services",,    5955,,    1995,,    3965,, 1168005,,  504780,,  663225,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Physical and life sciences and technologies",,     785,,     475,,     310,,  253905,,  124050,,  129850,
